Entrez_ID	Ensemble_ID_human	Gene_symbol_human	HGNC Gene Symbol	Uniprot Accession
50999	ENSG00000117500	TMED5	TMED5	Q9Y3A6
283578	ENSG00000100580	TMED8	TMED8	Q6PL24
54732	ENSG00000184840	TMED9	TMED9	Q9BVK6
8577	ENSG00000241697	TMEFF1	TMEFF1	Q8IYR6
23671	ENSG00000144339	TMEFF2	TMEFF2	Q9UIK5
55273	ENSG00000166292	TMEM100	TMEM100	Q9NV29
84336	ENSG00000091947	TMEM101	TMEM101	Q96IK0
284114	ENSG00000181284	TMEM102	TMEM102	Q8N9M5
54868	ENSG00000109066	TMEM104	TMEM104	Q8NE00
113277	ENSG00000184988	TMEM106A	TMEM106A	Q96A25
54664	ENSG00000106460	TMEM106B	TMEM106B	Q9NUM4
79022	ENSG00000134291	TMEM106C	TMEM106C	Q9BVX2
84314	ENSG00000179029	TMEM107	TMEM107	Q6UX40
66000	ENSG00000144868	TMEM108	TMEM108	Q6UXF1
79073	ENSG00000110108	TMEM109	TMEM109	Q9BVC6
8834	ENSG00000178307	TMEM11	TMEM11	P17152
375346	ENSG00000213533	TMEM110	STIMATE	Q86TL2
11070	ENSG00000126062	TMEM115	TMEM115	Q12893
89894	ENSG00000198270	TMEM116	TMEM116	Q8NCL8
84216	ENSG00000139173	TMEM117	TMEM117	Q9H0C3
338773	ENSG00000183160	TMEM119	TMEM119	Q4V9L6
83862	ENSG00000189077	TMEM120A	TMEM120A	Q9BXJ8
144404	ENSG00000188735	TMEM120B	TMEM120B	A0PK00
80757	ENSG00000184986	TMEM121	TMEM121	Q9BTD3
114908	ENSG00000152558	TMEM123	TMEM123	Q8N131
128218	ENSG00000179178	TMEM125	TMEM125	Q96AQ2
84233	ENSG00000171202	TMEM126A	TMEM126A	Q9H061
55863	ENSG00000171204	TMEM126B	TMEM126B	Q8IUX1
55654	ENSG00000135956	TMEM127	TMEM127	O75204
85013	ENSG00000132406	TMEM128	TMEM128	Q5BJH2
92305	ENSG00000168936	TMEM129	TMEM129	A0AVI4
222865	ENSG00000166448	TMEM130	TMEM130	Q8N3G9
23505	ENSG00000075568	TMEM131	TMEM131	Q92545
54972	ENSG00000006118	TMEM132A	TMEM132A	Q24JP5
114795	ENSG00000139364	TMEM132B	TMEM132B	Q14DG7
92293	ENSG00000181234	TMEM132C	TMEM132C	Q8N3T6
121256	ENSG00000151952	TMEM132D	TMEM132D	Q14C87
124842	ENSG00000181291	TMEM132E	TMEM132E	Q6IEE7
65084	ENSG00000166575	TMEM135	TMEM135	Q86UB9
219902	ENSG00000181264	TMEM136	TMEM136	Q6ZRR5
51524	ENSG00000149483	TMEM138	TMEM138	Q9NPI0
55281	ENSG00000146859	TMEM140	TMEM140	Q9NV12
85014	ENSG00000244187	TMEM141	TMEM141	Q96I45
55260	ENSG00000161558	TMEM143	TMEM143	Q96AN5
55314	ENSG00000164124	TMEM144	TMEM144	Q7Z5S9
284339	ENSG00000167619	TMEM145	TMEM145	Q8NBT3
10430	ENSG00000105677	TMEM147	TMEM147	Q9BVK8
28978	ENSG00000096092	TMEM14A	TMEM14A	Q9Y6G1
51522	ENSG00000111843	TMEM14C	TMEM14C	Q9P0S9
284417	ENSG00000180061	TMEM150B	TMEM150B	A6NC51
441027	ENSG00000249242	TMEM150C	TMEM150C	B9EJG8
256472	ENSG00000179292	TMEM151A	TMEM151A	Q8N4L1
80008	ENSG00000121895	TMEM156	TMEM156	Q8N614
25907	ENSG00000249992	TMEM158	TMEM158	Q8WZ71
57146	ENSG00000011638	TMEM159	TMEM159	Q96B96
54958	ENSG00000130748	TMEM160	TMEM160	Q9NX00
54929	ENSG00000064545	TMEM161A	TMEM161A	Q9NX61
153396	ENSG00000164180	TMEM161B	TMEM161B	Q8NDZ6
81615	ENSG00000152128	TMEM163	TMEM163	Q8TC26
84187	ENSG00000157600	TMEM164	TMEM164	Q5U3C3
55858	ENSG00000134851	TMEM165	TMEM165	Q9HC07
153339	ENSG00000174695	TMEM167A	TMEM167A	Q8TBQ9
56900	ENSG00000215717	TMEM167B	TMEM167B	Q9NRX6
64418	ENSG00000146802	TMEM168	TMEM168	Q9H0V1
92691	ENSG00000163449	TMEM169	TMEM169	Q96HH4
200728	ENSG00000186889	TMEM17	TMEM17	Q86X19
100113407	ENSG00000205269	TMEM170B	TMEM170B	Q5T4T1
134285	ENSG00000157111	TMEM171	TMEM171	Q8WVE6
340061	ENSG00000184584	TMEM173	TMEM173	Q86WV6
84286	ENSG00000127419	TMEM175	TMEM175	Q9BSA9
55365	ENSG00000002933	TMEM176A	TMEM176A	Q96HP8
28959	ENSG00000106565	TMEM176B	TMEM176B	Q3YBM2
80775	ENSG00000144120	TMEM177	TMEM177	Q53S58
130733	ENSG00000152154	TMEM178A	TMEM178A	Q8NBL3
100507421	ENSG00000261115	TMEM178B	TMEM178B	H3BS89
388021	ENSG00000258986	TMEM179	TMEM179	Q6ZVK1
129787	ENSG00000151353	TMEM18	TMEM18	Q96B42
79847	ENSG00000138111	MFSD13A	MFSD13A	Q14CX5
57583	ENSG00000146433	TMEM181	TMEM181	Q9P2C4
130827	ENSG00000170417	TMEM182	TMEM182	Q6ZP80
92703	ENSG00000163444	TMEM183A	TMEM183A	Q8IXX5
25829	ENSG00000198792	TMEM184B	TMEM184B	Q9Y519
55751	ENSG00000164168	TMEM184C	TMEM184C	Q9NVA4
79134	ENSG00000226479	TMEM185B	TMEM185B	Q9H7F4
25880	ENSG00000184857	TMEM186	TMEM186	Q96B77
55266	ENSG00000139291	TMEM19	TMEM19	Q96HH6
147744	ENSG00000160472	TMEM190	TMEM190	Q8WZ59
728229	ENSG00000278558	TMEM191B	TMEM191B	P0C7N4
201931	ENSG00000170088	TMEM192	TMEM192	Q8IY95
23306	ENSG00000166881	NEMP1	NEMP1	O14524
100131211	ENSG00000189362	NEMP2	NEMP2	A6NFY4
256130	ENSG00000173452	TMEM196	TMEM196	Q5HYL7
130612	ENSG00000188760	TMEM198	TMEM198	Q66K66
147007	ENSG00000244045	TMEM199	TMEM199	Q8N511
23670	ENSG00000135048	TMEM2	TMEM2	Q9UHN6
114801	ENSG00000164484	TMEM200A	TMEM200A	Q86VY9
399474	ENSG00000253304	TMEM200B	TMEM200B	Q69YZ2
645369	ENSG00000206432	TMEM200C	TMEM200C	A6NKL6
199953	ENSG00000188807	TMEM201	TMEM201	Q5SNT2
338949	ENSG00000187806	TMEM202	TMEM202	A6NGA9
94107	ENSG00000187713	TMEM203	TMEM203	Q969S6
79652	ENSG00000131634	TMEM204	TMEM204	Q9BSN7
374882	ENSG00000105518	TMEM205	TMEM205	Q6UW68
55248	ENSG00000065600	TMEM206	TMEM206	Q9H813
29100	ENSG00000168701	TMEM208	TMEM208	Q9BTX3
84928	ENSG00000146842	TMEM209	TMEM209	Q96SK2
100505993	ENSG00000185863	TMEM210	TMEM210	A6NLX4
389177	ENSG00000186329	TMEM212	TMEM212	A6NML5
54867	ENSG00000119777	TMEM214	TMEM214	Q6NUQ4
401498	ENSG00000188133	TMEM215	TMEM215	Q68D42
51259	ENSG00000187049	TMEM216	TMEM216	Q9P0N5
221468	ENSG00000172738	TMEM217	TMEM217	Q8N7C4
219854	ENSG00000150433	TMEM218	TMEM218	A2RU14
124446	ENSG00000149932	TMEM219	TMEM219	Q86XT9
388335	ENSG00000187824	TMEM220	TMEM220	Q6QAJ8
84065	ENSG00000186501	TMEM222	TMEM222	Q9H0R3
730130	ENSG00000234224	TMEM229A	TMEM229A	B2RXF0
161145	ENSG00000198133	TMEM229B	TMEM229B	Q8NBD8
29058	ENSG00000089063	TMEM230	TMEM230	Q96A57
79583	ENSG00000205084	TMEM231	TMEM231	Q9H6L2
642987	ENSG00000186952	TMEM232	TMEM232	C9JQI7
56063	ENSG00000160055	TMEM234	TMEM234	Q8WY98
283999	ENSG00000204278	TMEM235	TMEM235	A6NFC5
653567	ENSG00000148483	TMEM236	TMEM236	Q5W0B7
65062	ENSG00000155755	TMEM237	TMEM237	Q96Q45
388564	ENSG00000233493	TMEM238	TMEM238	C9JI98
339453	ENSG00000205090	TMEM240	TMEM240	Q5SV17
85019	ENSG00000134490	TMEM241	TMEM241	Q24JQ0
729515	ENSG00000215712	TMEM242	TMEM242	Q9NWH2
79161	ENSG00000135185	TMEM243	TMEM243	Q9BU79
23731	ENSG00000106771	TMEM245	TMEM245	Q9H330
84302	ENSG00000165152	TMEM246	TMEM246	Q9BRR3
55069	ENSG00000106609	TMEM248	TMEM248	Q9NWD8
84866	ENSG00000149582	TMEM25	TMEM25	Q86YD3
26175	ENSG00000153485	TMEM251	TMEM251	Q8N6I4
169693	ENSG00000181778	TMEM252	TMEM252	Q8N6L7
643382	ENSG00000232070	TMEM253	TMEM253	P0C7T8
55026	ENSG00000125355	TMEM255A	TMEM255A	Q5JRV8
254863	ENSG00000205544	TMEM256	TMEM256	Q8N2U0
746	ENSG00000134825	TMEM258	TMEM258	P61165
91304	ENSG00000182087	TMEM259	TMEM259	Q4ZIN3
54916	ENSG00000070269	TMEM260	TMEM260	Q9NX78
90871	ENSG00000137038	TMEM261	DMAC1	Q96GE9
90488	ENSG00000151135	TMEM263	TMEM263	Q8WUH6
57393	ENSG00000147003	TMEM27	TMEM27	Q9HBJ8
27112	ENSG00000130054	FAM155B	FAM155B	O75949
29057	ENSG00000268350	FAM156A	FAM156A	-
55754	ENSG00000112697	TMEM30A	TMEM30A	Q9NV96
161291	ENSG00000182107	TMEM30B	TMEM30B	Q3MIR4
55161	ENSG00000109133	TMEM33	TMEM33	P57088
59353	ENSG00000126950	TMEM35	TMEM35A	Q53FP2
140738	ENSG00000171227	TMEM37	TMEM37	Q8WXS4
79041	ENSG00000072954	TMEM38A	TMEM38A	Q9H6F2
55151	ENSG00000095209	TMEM38B	TMEM38B	Q9NVV0
55254	ENSG00000176142	TMEM39A	TMEM39A	Q9NV64
55116	ENSG00000121775	TMEM39B	TMEM39B	Q9GZU3
55287	ENSG00000088726	TMEM40	TMEM40	Q8WWA1
90407	ENSG00000163900	TMEM41A	TMEM41A	Q96HV5
440026	ENSG00000166471	TMEM41B	TMEM41B	Q5BJD5
131616	ENSG00000169964	TMEM42	TMEM42	Q69YG0
79188	ENSG00000170876	TMEM43	TMEM43	Q9BTV4
93109	ENSG00000145014	TMEM44	TMEM44	Q2T9K0
55076	ENSG00000181458	TMEM45A	TMEM45A	Q9NWC5
83604	ENSG00000147027	TMEM47	TMEM47	Q9BQJ4
10329	ENSG00000118600	TMEM5	TMEM5	Q9Y2B1
23585	ENSG00000183726	TMEM50A	TMEM50A	O95807
757	ENSG00000142188	TMEM50B	TMEM50B	P56557
55092	ENSG00000171729	TMEM51	TMEM51	Q9NW97
339456	ENSG00000178821	TMEM52	TMEM52	Q8NDY8
79639	ENSG00000126106	TMEM53	TMEM53	Q6P2H8
55529	ENSG00000155099	TMEM55A	PIP4P2	Q8N4L2
90809	ENSG00000165782	TMEM55B	PIP4P1	Q86T03
100527978	ENSG00000271092	TMEM56-RWDD3	TMEM56-RWDD3	-
55219	ENSG00000204178	TMEM57	MACO1	Q8N5G2
9528	ENSG00000116209	TMEM59	TMEM59	Q9BXS4
25789	ENSG00000105696	TMEM59L	TMEM59L	Q9UK28
85025	ENSG00000135211	TMEM60	TMEM60	Q9H2L4
80021	ENSG00000137842	TMEM62	TMEM62	Q0P6H9
9725	ENSG00000196187	TMEM63A	TMEM63A	O94886
55362	ENSG00000137216	TMEM63B	TMEM63B	Q5T3F8
57156	ENSG00000165548	TMEM63C	TMEM63C	Q9P1W3
169200	ENSG00000180694	TMEM64	TMEM64	Q6YI46
157378	ENSG00000164983	TMEM65	TMEM65	Q6PI78
91147	ENSG00000164953	TMEM67	TMEM67	Q5HYA8
137695	ENSG00000167904	TMEM68	TMEM68	Q96MH6
51249	ENSG00000159596	TMEM69	TMEM69	Q5SWH9
54968	ENSG00000175606	TMEM70	TMEM70	Q9BUB7
643236	ENSG00000187783	TMEM72	TMEM72	A0PK05
157753	ENSG00000164841	TMEM74	TMEM74	Q96NL1
55321	ENSG00000125895	TMEM74B	TMEM74B	Q9NUR3
84283	ENSG00000163472	TMEM79	TMEM79	Q9BSE2
58986	ENSG00000129925	TMEM8A	TMEM8A	Q9HCN3
283232	ENSG00000177042	TMEM80	TMEM80	Q96HE8
388730	ENSG00000174529	TMEM81	TMEM81	Q6P7N7
388595	ENSG00000162460	TMEM82	TMEM82	A0PJX8
144110	ENSG00000151117	TMEM86A	TMEM86A	Q8N2M4
255043	ENSG00000180089	TMEM86B	TMEM86B	Q8N661
25963	ENSG00000103978	TMEM87A	TMEM87A	Q8NBN3
84910	ENSG00000153214	TMEM87B	TMEM87B	Q96K49
92162	ENSG00000167874	TMEM88	TMEM88	Q6PEY1
643965	ENSG00000205116	TMEM88B	TMEM88B	A6NKF7
51754	ENSG00000137103	TMEM8B	TMEM8B	A6NDV4
389827	ENSG00000187616	TMEM8C	MYMK	A6NI61
252839	ENSG00000116857	TMEM9	TMEM9	Q9P0T7
641649	ENSG00000142046	TMEM91	TMEM91	Q6ZNR0
162461	ENSG00000167105	TMEM92	TMEM92	Q6UXU6
27346	ENSG00000109084	TMEM97	TMEM97	Q5BJF2
26022	ENSG00000006042	TMEM98	TMEM98	Q9Y2Y6
56674	ENSG00000175348	TMEM9B	TMEM9B	Q9NQ34
7110	ENSG00000144747	TMF1	TMF1	P82094
259236	ENSG00000181585	TMIE	TMIE	Q8NEW7
55217	ENSG00000185973	TMLHE	TMLHE	Q9NVH6
7111	ENSG00000136842	TMOD1	TMOD1	P28289
29767	ENSG00000128872	TMOD2	TMOD2	Q9NZR1
29766	ENSG00000138594	TMOD3	TMOD3	Q9NYL9
29765	ENSG00000163157	TMOD4	TMOD4	Q9NZQ9
7112	ENSG00000120802	TMPO	TMPO	P42167
339967	ENSG00000187054	TMPRSS11A	TMPRSS11A	Q6ZMR5
5651	ENSG00000154646	TMPRSS15	TMPRSS15	P98073
7113	ENSG00000184012	TMPRSS2	TMPRSS2	O15393
56649	ENSG00000137648	TMPRSS4	TMPRSS4	Q9NRS4
80975	ENSG00000166682	TMPRSS5	TMPRSS5	Q9H3S3
164656	ENSG00000187045	TMPRSS6	TMPRSS6	Q8IU80
344805	ENSG00000176040	TMPRSS7	TMPRSS7	Q7RTY8
360200	ENSG00000178297	TMPRSS9	TMPRSS9	Q7Z410
7114	ENSG00000205542	TMSB4X	TMSB4X	P62328
83857	ENSG00000133687	TMTC1	TMTC1	Q8IUR5
160335	ENSG00000179104	TMTC2	TMTC2	Q8N394
160418	ENSG00000139324	TMTC3	TMTC3	Q6ZXV5
84899	ENSG00000125247	TMTC4	TMTC4	Q5T4D3
83590	ENSG00000164897	TMUB1	TMUB1	Q9BVT8
79089	ENSG00000168591	TMUB2	TMUB2	Q71RG4
81542	ENSG00000139921	TMX1	TMX1	Q9H3N1
54495	ENSG00000166479	TMX3	TMX3	Q96JJ7
56255	ENSG00000125827	TMX4	TMX4	Q9H1E5
3371	ENSG00000041982	TNC	TNC	P24821
7124	ENSG00000232810	TNF	TNF	P01375
7126	ENSG00000109079	TNFAIP1	TNFAIP1	Q13829
7127	ENSG00000185215	TNFAIP2	TNFAIP2	Q03169
7128	ENSG00000118503	TNFAIP3	TNFAIP3	P21580
7130	ENSG00000123610	TNFAIP6	TNFAIP6	P98066
25816	ENSG00000145779	TNFAIP8	TNFAIP8	O95379
126282	ENSG00000185361	TNFAIP8L1	TNFAIP8L1	Q8WVP5
79626	ENSG00000163154	TNFAIP8L2	TNFAIP8L2	Q6P589
388121	ENSG00000183578	TNFAIP8L3	TNFAIP8L3	Q5GJ75
8797	ENSG00000104689	TNFRSF10A	TNFRSF10A	O00220
8792	ENSG00000141655	TNFRSF11A	TNFRSF11A	Q9Y6Q6
4982	ENSG00000164761	TNFRSF11B	TNFRSF11B	O00300
51330	ENSG00000006327	TNFRSF12A	TNFRSF12A	Q9NP84
23495	ENSG00000240505	TNFRSF13B	TNFRSF13B	O14836
115650	ENSG00000159958	TNFRSF13C	TNFRSF13C	Q96RJ3
8784	ENSG00000186891	TNFRSF18	TNFRSF18	Q9Y5U5
55504	ENSG00000127863	TNFRSF19	TNFRSF19	Q9NS68
7132	ENSG00000067182	TNFRSF1A	TNFRSF1A	P19438
7133	ENSG00000028137	TNFRSF1B	TNFRSF1B	P20333
27242	ENSG00000146072	TNFRSF21	TNFRSF21	O75509
8718	ENSG00000215788	TNFRSF25	TNFRSF25	Q93038
7293	ENSG00000186827	TNFRSF4	TNFRSF4	P43489
943	ENSG00000120949	TNFRSF8	TNFRSF8	P28908
3604	ENSG00000049249	TNFRSF9	TNFRSF9	Q07011
10673	ENSG00000102524	TNFSF13B	TNFSF13B	Q9Y275
944	ENSG00000106952	TNFSF8	TNFSF8	P32971
8744	ENSG00000125657	TNFSF9	TNFSF9	P41273
23043	ENSG00000154310	TNIK	TNIK	Q9UKE5
10318	ENSG00000145901	TNIP1	TNIP1	Q15025
79155	ENSG00000168884	TNIP2	TNIP2	Q8NFZ5
79931	ENSG00000050730	TNIP3	TNIP3	Q96KP6
8711	ENSG00000174292	TNK1	TNK1	Q13470
10188	ENSG00000061938	TNK2	TNK2	Q07912
8658	ENSG00000173273	TNKS	TNKS	O95271
85456	ENSG00000149115	TNKS1BP1	TNKS1BP1	Q9C0C2
80351	ENSG00000107854	TNKS2	TNKS2	Q9H2K2
64102	ENSG00000000005	TNMD	TNMD	Q9H2S6
63923	ENSG00000120332	TNN	TNN	Q9UQP3
7134	ENSG00000114854	TNNC1	TNNC1	P63316
7125	ENSG00000101470	TNNC2	TNNC2	P02585
7135	ENSG00000159173	TNNI1	TNNI1	P19237
51086	ENSG00000116783	TNNI3K	TNNI3K	Q59H18
7138	ENSG00000105048	TNNT1	TNNT1	P13805
7139	ENSG00000118194	TNNT2	TNNT2	P45379
7140	ENSG00000130595	TNNT3	TNNT3	P45378
7142	ENSG00000178279	TNP2	TNP2	Q05952
3842	ENSG00000083312	TNPO1	TNPO1	Q92973
30000	ENSG00000105576	TNPO2	TNPO2	O14787
23534	ENSG00000064419	TNPO3	TNPO3	Q9Y5L0
7143	ENSG00000116147	TNR	TNR	Q92752
84629	ENSG00000182095	TNRC18	TNRC18	O15417
27327	ENSG00000090905	TNRC6A	TNRC6A	Q8NDV7
23112	ENSG00000100354	TNRC6B	TNRC6B	Q9UPQ9
57690	ENSG00000078687	TNRC6C	TNRC6C	Q9HCJ0
7145	ENSG00000079308	TNS1	TNS1	Q9HBL0
64759	ENSG00000136205	TNS3	TNS3	Q68CZ2
84951	ENSG00000131746	TNS4	TNS4	Q8IZW8
7148	ENSG00000168477	TNXB	TNXB	P22105
10140	ENSG00000141232	TOB1	TOB1	P50616
10766	ENSG00000183864	TOB2	TOB2	Q14106
114034	ENSG00000132773	TOE1	TOE1	Q96GM8
54472	ENSG00000078902	TOLLIP	TOLLIP	Q9H0E2
10043	ENSG00000100284	TOM1	TOM1	O60784
10040	ENSG00000141198	TOM1L1	TOM1L1	O75674
146691	ENSG00000175662	TOM1L2	TOM1L2	Q6ZVM7
9804	ENSG00000173726	TOMM20	TOMM20	Q15388
387990	ENSG00000196860	TOMM20L	TOMM20L	Q6UXN7
56993	ENSG00000100216	TOMM22	TOMM22	Q9NS69
10953	ENSG00000025772	TOMM34	TOMM34	Q15785
10452	ENSG00000130204	TOMM40	TOMM40	O96008
84134	ENSG00000158882	TOMM40L	TOMM40L	Q969M1
401505	ENSG00000175768	TOMM5	TOMM5	Q8N4H5
54543	ENSG00000196683	TOMM7	TOMM7	Q9P0U1
9868	ENSG00000154174	TOMM70A	TOMM70	O94826
220074	ENSG00000184154	LRTOMT	LRTOMT	Q96E66
4796	ENSG00000160949	TONSL	TONSL	Q96HA7
7150	ENSG00000198900	TOP1	TOP1	P11387
116447	ENSG00000184428	TOP1MT	TOP1MT	Q969P6
7153	ENSG00000131747	TOP2A	TOP2A	P11388
7155	ENSG00000077097	TOP2B	TOP2B	Q02880
7156	ENSG00000177302	TOP3A	TOP3A	Q13472
8940	ENSG00000100038	TOP3B	TOP3B	O95985
375337	ENSG00000173769	TOPAZ1	TOPAZ1	Q8N9V7
11073	ENSG00000163781	TOPBP1	TOPBP1	Q92547
10210	ENSG00000197579	TOPORS	TOPORS	Q9NS56
1861	ENSG00000136827	TOR1A	TOR1A	O14656
26092	ENSG00000143337	TOR1AIP1	TOR1AIP1	Q5JTV8
163590	ENSG00000169905	TOR1AIP2	TOR1AIP2	Q9H496
27348	ENSG00000136816	TOR1B	TOR1B	O14657
27433	ENSG00000160404	TOR2A	TOR2A	Q8N2E6
64222	ENSG00000186283	TOR3A	TOR3A	Q9H497
54863	ENSG00000198113	TOR4A	TOR4A	Q9NXH8
9760	ENSG00000198846	TOX	TOX	O94900
84969	ENSG00000124191	TOX2	TOX2	Q96NM4
27324	ENSG00000103460	TOX3	TOX3	O15405
9878	ENSG00000092203	TOX4	TOX4	O94842
7162	ENSG00000146242	TPBG	TPBG	Q13641
53373	ENSG00000186815	TPCN1	TPCN1	Q9ULQ1
219931	ENSG00000162341	TPCN2	TPCN2	Q8NHX9
7163	ENSG00000076554	TPD52	TPD52	P55327
7164	ENSG00000111907	TPD52L1	TPD52L1	Q16890
7165	ENSG00000101150	TPD52L2	TPD52L2	O43399
91978	ENSG00000141933	TPGS1	TPGS1	Q6ZTW0
25941	ENSG00000134779	TPGS2	TPGS2	Q68CL5
7166	ENSG00000129167	TPH1	TPH1	P17752
121278	ENSG00000139287	TPH2	TPH2	Q8IWU9
7167	ENSG00000111669	TPI1	TPI1	P60174
27010	ENSG00000196511	TPK1	TPK1	Q9H3S4
7168	ENSG00000140416	TPM1	TPM1	P09493
7169	ENSG00000198467	TPM2	TPM2	P07951
7170	ENSG00000143549	TPM3	TPM3	P06753
7171	ENSG00000167460	TPM4	TPM4	P67936
7172	ENSG00000137364	TPMT	TPMT	P51580
7173	ENSG00000115705	TPO	TPO	P07202
1200	ENSG00000166340	TPP1	TPP1	O14773
7174	ENSG00000134900	TPP2	TPP2	P29144
11076	ENSG00000171368	TPPP	TPPP	O94811
51673	ENSG00000159713	TPPP3	TPPP3	Q9BW30
7175	ENSG00000047410	TPR	TPR	P12270
131601	ENSG00000163870	TPRA1	TPRA1	Q86W33
285386	ENSG00000188001	TPRG1	TPRG1	Q6ZUI0
127262	ENSG00000158109	TPRG1L	TPRG1L	Q5T0D9
51002	ENSG00000144034	TPRKB	TPRKB	Q9Y3C4
286262	ENSG00000176058	TPRN	TPRN	Q4KMQ1
25823	ENSG00000116176	TPSG1	TPSG1	Q9NRR2
8460	ENSG00000169902	TPST1	TPST1	O60507
8459	ENSG00000128294	TPST2	TPST2	O60704
7178	ENSG00000133112	TPT1	TPT1	P13693
22974	ENSG00000088325	TPX2	TPX2	Q9ULW0
29896	ENSG00000164548	TRA2A	TRA2A	Q13595
6434	ENSG00000136527	TRA2B	TRA2B	P62995
80305	ENSG00000170638	TRABD	TRABD	Q9H4I3
388630	ENSG00000269113	TRABD2B	TRABD2B	A6NFA1
8717	ENSG00000102871	TRADD	TRADD	Q15628
7185	ENSG00000056558	TRAF1	TRAF1	Q13077
7186	ENSG00000127191	TRAF2	TRAF2	Q12933
7187	ENSG00000131323	TRAF3	TRAF3	Q13114
26146	ENSG00000204104	TRAF3IP1	TRAF3IP1	Q8TDR0
10758	ENSG00000056972	TRAF3IP2	TRAF3IP2	O43734
80342	ENSG00000009790	TRAF3IP3	TRAF3IP3	Q9Y228
9618	ENSG00000076604	TRAF4	TRAF4	Q9BUZ4
7188	ENSG00000082512	TRAF5	TRAF5	O00463
7189	ENSG00000175104	TRAF6	TRAF6	Q9Y4K3
10906	ENSG00000135148	TRAFD1	TRAFD1	O14545
10293	ENSG00000183763	TRAIP	TRAIP	Q9BWF2
22906	ENSG00000182606	TRAK1	TRAK1	Q9UPV9
66008	ENSG00000115993	TRAK2	TRAK2	O60296
23471	ENSG00000067167	TRAM1	TRAM1	Q15629
133022	ENSG00000174599	TRAM1L1	TRAM1L1	Q8N609
9697	ENSG00000065308	TRAM2	TRAM2	Q15035
9881	ENSG00000168016	TRANK1	TRANK1	O15050
10131	ENSG00000126602	TRAP1	TRAP1	Q12931
58485	ENSG00000170043	TRAPPC1	TRAPPC1	Q9Y5R8
7109	ENSG00000160218	TRAPPC10	TRAPPC10	P48553
60684	ENSG00000168538	TRAPPC11	TRAPPC11	Q7Z392
51112	ENSG00000171853	TRAPPC12	TRAPPC12	Q8WVT3
80006	ENSG00000113597	TRAPPC13	TRAPPC13	A5PLN9
6399	ENSG00000196459	TRAPPC2	TRAPPC2	P0DI81
27095	ENSG00000054116	TRAPPC3	TRAPPC3	O43617
100128327	ENSG00000173626	TRAPPC3L	TRAPPC3L	Q5T215
51399	ENSG00000196655	TRAPPC4	TRAPPC4	Q9Y296
126003	ENSG00000181029	TRAPPC5	TRAPPC5	Q8IUR0
79090	ENSG00000007255	TRAPPC6A	TRAPPC6A	O75865
122553	ENSG00000182400	TRAPPC6B	TRAPPC6B	Q86SZ2
22878	ENSG00000153339	TRAPPC8	TRAPPC8	Q9Y2L5
83696	ENSG00000167632	TRAPPC9	TRAPPC9	Q96Q05
50852	ENSG00000163519	TRAT1	TRAT1	Q6PIZ9
1787	ENSG00000107614	TRDMT1	TRDMT1	O14717
10345	ENSG00000186439	TRDN	TRDN	Q13061
11181	ENSG00000118094	TREH	TREH	O43280
54209	ENSG00000095970	TREM2	TREM2	Q9NZC2
340205	ENSG00000161911	TREML1	TREML1	Q86YW5
79865	ENSG00000112195	TREML2	TREML2	Q5T2D2
285852	ENSG00000188056	TREML4	TREML4	Q6UXN2
11219	ENSG00000183479	TREX2	TREX2	Q9BQ50
7200	ENSG00000170893	TRH	TRH	P20396
29953	ENSG00000072657	TRHDE	TRHDE	Q9UKU6
7201	ENSG00000174417	TRHR	TRHR	P34981
51499	ENSG00000170855	TRIAP1	TRIAP1	O43715
10221	ENSG00000173334	TRIB1	TRIB1	Q96RU8
28951	ENSG00000071575	TRIB2	TRIB2	Q92519
57761	ENSG00000101255	TRIB3	TRIB3	Q96RU7
9865	ENSG00000255690	TRIL	TRIL	Q7L0X0
10107	ENSG00000204613	TRIM10	TRIM10	Q9UDY6
81559	ENSG00000154370	TRIM11	TRIM11	Q96F44
10206	ENSG00000204977	TRIM13	TRIM13	O60858
9830	ENSG00000106785	TRIM14	TRIM14	Q14142
89870	ENSG00000204610	TRIM15	TRIM15	Q9C019
23321	ENSG00000109654	TRIM2	TRIM2	Q9C040
6737	ENSG00000132109	TRIM21	TRIM21	P19474
373	ENSG00000113595	TRIM23	TRIM23	P36406
8805	ENSG00000122779	TRIM24	TRIM24	O15164
7706	ENSG00000121060	TRIM25	TRIM25	Q14258
7726	ENSG00000234127	TRIM26	TRIM26	Q12899
5987	ENSG00000204713	TRIM27	TRIM27	P14373
10155	ENSG00000130726	TRIM28	TRIM28	Q13263
23650	ENSG00000137699	TRIM29	TRIM29	Q14134
10612	ENSG00000110171	TRIM3	TRIM3	O75382
22954	ENSG00000119401	TRIM32	TRIM32	Q13049
51592	ENSG00000197323	TRIM33	TRIM33	Q9UPN9
23087	ENSG00000104228	TRIM35	TRIM35	Q9UPQ4
55521	ENSG00000152503	TRIM36	TRIM36	Q9NQ86
4591	ENSG00000108395	TRIM37	TRIM37	O94972
10475	ENSG00000112343	TRIM38	TRIM38	O00635
56658	ENSG00000204599	TRIM39	TRIM39	Q9HCM9
135644	ENSG00000204614	TRIM40	TRIM40	Q6P9F5
90933	ENSG00000146063	TRIM41	TRIM41	Q8WV44
287015	ENSG00000155890	TRIM42	TRIM42	Q8IWZ5
129868	ENSG00000144015	TRIM43	TRIM43	Q96BQ3
